district,date,min-temp,max-temp
Karimnagar,2022-08-29,26.025,35.95
Karimnagar,2022-08-30,25.7,36.2
Karimnagar,2022-08-31,27.375,36.425
Karimnagar,2022-09-01,27,35.225
Karimnagar,2022-09-02,26.7,36.45
Karimnagar,2022-09-03,27.875,37.025
Karimnagar,2022-09-04,25.8,37.425
Karimnagar,2022-09-05,25.1,32.45
Karimnagar,2022-09-06,25.425,36.55
Karimnagar,2022-09-07,26.025,36.3
Karimnagar,2022-09-08,25.175,35.05
Karimnagar,2022-09-09,25,33.05
Karimnagar,2022-09-10,24.35,33.15
Karimnagar,2022-09-11,24.275,32.125
Karimnagar,2022-09-12,24.625,28.15
Karimnagar,2022-09-13,25.625,32.55
Karimnagar,2022-09-14,25.725,33.075
Karimnagar,2022-09-15,25.55,33.225
Karimnagar,2022-09-16,25.425,32.925
Karimnagar,2022-09-17,25.525,33.225
Karimnagar,2022-09-18,24.825,33.475
Karimnagar,2022-09-19,25.875,33.85
Karimnagar,2022-09-20,24.125,33
Karimnagar,2022-09-21,25.6,32.425
Karimnagar,2022-09-22,25.95,32.475
Karimnagar,2022-09-23,25.65,33.025
Karimnagar,2022-09-24,23.95,33.125
Karimnagar,2022-09-25,24.35,33.95
Karimnagar,2022-09-26,25.05,35.15
Karimnagar,2022-09-27,25.2,35.65
Karimnagar,2022-09-28,25.825,33.3
Karimnagar,2022-09-29,25.25,34.825
Karimnagar,2022-09-30,24.225,34.625
Karimnagar,2022-10-01,24.775,34.475
Karimnagar,2022-10-02,25.075,36.225
Karimnagar,2022-10-03,24.6,34.95
Karimnagar,2022-10-04,25.925,34.625
Karimnagar,2022-10-05,25.325,32.575
Karimnagar,2022-10-06,24.925,34.625
Karimnagar,2022-10-07,24.3,32.625
Karimnagar,2022-10-08,24.75,32.725
Karimnagar,2022-10-09,25.425,35.475
Karimnagar,2022-10-10,24.6,35.325
Karimnagar,2022-10-11,24.625,33.175
Karimnagar,2022-10-12,24.8,34.5
Karimnagar,2022-10-13,24.7,35.2
Karimnagar,2022-10-14,24.975,35.975
Karimnagar,2022-10-15,23.875,34.05
Karimnagar,2022-10-16,24.75,32.725
Karimnagar,2022-10-17,24.225,32.95
Karimnagar,2022-10-18,25.05,36.275
Karimnagar,2022-10-19,24.325,33.925
Karimnagar,2022-10-20,23.175,34.975
Karimnagar,2022-10-21,24.525,35.575
Karimnagar,2022-10-22,21.125,34.125
Karimnagar,2022-10-23,20.65,32.775
Karimnagar,2022-10-24,20.375,33.325
Karimnagar,2022-10-25,18.675,33.725
Karimnagar,2022-10-26,19.275,34.425
Karimnagar,2022-10-27,20.6,35.625
Karimnagar,2022-10-28,19.95,34.875
Karimnagar,2022-10-29,19.15,33.5
Karimnagar,2022-10-30,17.55,33.275
Karimnagar,2022-10-31,18.775,33.725
Karimnagar,2022-11-02,19.4,30.7
Karimnagar,2022-11-06,14.8,34.5
Karimnagar,2022-11-03,18.445,29.09
Karimnagar,2022-11-04,18.695,32.48
Karimnagar,2022-11-26,16.17,31.49
Karimnagar,2022-11-30,13.71,30.78
Karimnagar,2022-11-05,19.45,34.88
Karimnagar,2022-11-23,23.16,33.19
Karimnagar,2022-11-25,20.66,33.955
Karimnagar,2022-11-08,16,32.5
Karimnagar,2022-11-11,16.255,32.035
Karimnagar,2022-11-13,17.095,31.75
Karimnagar,2022-11-17,12.715,32.41
Karimnagar,2022-11-15,16.3,32
Karimnagar,2022-11-09,15.2,34.1
Karimnagar,2022-11-14,15.7,34.1
Karimnagar,2022-11-24,17.7,32.8
Karimnagar,2022-11-16,15,31.5
Karimnagar,2022-11-22,20.2,30.4
Karimnagar,2022-11-29,13.7,31.2
Karimnagar,2022-11-18,15.535,31.475
Karimnagar,2022-11-20,14,30.3
Karimnagar,2022-11-21,15.8,27.7
Karimnagar,2022-11-19,14.3,30.7
Karimnagar,2022-11-27,13.8,31.9
Karimnagar,2022-11-01,16.8,32.5
Karimnagar,2022-11-07,17.74,35.185
Karimnagar,2022-12-01,19.025,33.85
Karimnagar,2022-12-02,20.125,33.175
Karimnagar,2022-12-03,21.875,33.35
Karimnagar,2022-12-04,21.25,35.075
Karimnagar,2022-12-05,18.475,33.525
Karimnagar,2022-12-06,16.525,32.825
Karimnagar,2022-12-07,17.925,32.825
Karimnagar,2022-12-08,17.35,31.9
Karimnagar,2022-12-09,13.6,30.425
Karimnagar,2022-12-10,20.375,31.075
Karimnagar,2022-12-11,22.1,32.325
Karimnagar,2022-12-12,21.225,32.225
Karimnagar,2022-12-13,23.1,32.425
Karimnagar,2022-12-14,22.75,32.625
Karimnagar,2022-12-15,23.675,35.1
Karimnagar,2022-12-16,22.85,35.75
Karimnagar,2022-12-17,21.175,35.2
Karimnagar,2022-12-18,20.25,34
Karimnagar,2022-12-19,16.425,32.925
Karimnagar,2022-12-20,18.55,32.925
Karimnagar,2022-12-21,18.15,33.5
Karimnagar,2022-12-22,18.55,34.225
Karimnagar,2022-12-23,17.9,33.975
Karimnagar,2022-12-24,18.75,33.65
Karimnagar,2022-12-25,19.425,35.075
Karimnagar,2022-12-26,20.65,35.125
Karimnagar,2022-12-27,22.6,32.575
Karimnagar,2022-12-28,23,34.35
Karimnagar,2022-12-29,23.05,36.225
Karimnagar,2022-12-30,22.3,34.4
Karimnagar,2022-12-31,21.25,35.25
