,date,Temp
164,2023-06-14,40.451622009277344
165,2023-06-15,40.207130432128906
166,2023-06-16,39.77452850341797
167,2023-06-17,39.479278564453125
168,2023-06-18,39.3017692565918
169,2023-06-19,38.95494079589844
170,2023-06-20,38.716712951660156
171,2023-06-21,38.60969543457031
172,2023-06-22,38.3547477722168
173,2023-06-23,37.91679382324219
174,2023-06-24,37.62135314941406
175,2023-06-25,37.44886779785156
176,2023-06-26,37.112281799316406
177,2023-06-27,36.88947677612305
178,2023-06-28,36.80301284790039
179,2023-06-29,36.57365036010742
180,2023-06-30,36.16618347167969
181,2023-07-01,35.90598678588867
182,2023-07-02,35.77330780029297
183,2023-07-03,35.480865478515625
184,2023-07-04,35.306312561035156
185,2023-07-05,35.27192687988281
186,2023-07-06,35.098175048828125
187,2023-07-07,34.749542236328125
188,2023-07-08,34.55107116699219
189,2023-07-09,34.48265075683594
190,2023-07-10,34.25664138793945
191,2023-07-11,34.15031433105469
192,2023-07-12,34.185577392578125
193,2023-07-13,34.08250427246094
194,2023-07-14,33.8051872253418
195,2023-07-15,33.678279876708984
196,2023-07-16,33.681297302246094
197,2023-07-17,33.52621841430664
198,2023-07-18,33.489959716796875
199,2023-07-19,33.59406280517578
200,2023-07-20,33.55827331542969
201,2023-07-21,33.34637451171875
202,2023-07-22,33.282711029052734
203,2023-07-23,33.346534729003906
204,2023-07-24,33.249576568603516
205,2023-07-25,33.268524169921875
206,2023-07-26,33.424739837646484
207,2023-07-27,33.43779754638672
208,2023-07-28,33.27134704589844
209,2023-07-29,33.2496452331543
210,2023-07-30,33.35186004638672
211,2023-07-31,33.2896842956543
212,2023-08-01,33.339805603027344
213,2023-08-02,33.52360153198242
214,2023-08-03,33.56071090698242
215,2023-08-04,33.41485595703125
216,2023-08-05,33.410400390625
217,2023-08-06,33.52665328979492
218,2023-08-07,33.47547149658203
219,2023-08-08,33.53371047973633
220,2023-08-09,33.72296142578125
221,2023-08-10,33.7630729675293
222,2023-08-11,33.61800765991211
223,2023-08-12,33.61237335205078
224,2023-08-13,33.72572708129883
225,2023-08-14,33.67019271850586
226,2023-08-15,33.722896575927734
227,2023-08-16,33.90568542480469
228,2023-08-17,33.938682556152344
229,2023-08-18,33.78609848022461
230,2023-08-19,33.772804260253906
231,2023-08-20,33.87860107421875
232,2023-08-21,33.81584167480469
233,2023-08-22,33.86186599731445
234,2023-08-23,34.038726806640625
235,2023-08-24,34.066715240478516
236,2023-08-25,33.91022491455078
237,2023-08-26,33.894248962402344
238,2023-08-27,33.99871063232422
239,2023-08-28,33.93605041503906
240,2023-08-29,33.98368453979492
241,2023-08-30,34.16370391845703
242,2023-08-31,34.19641876220703
243,2023-09-01,34.04620361328125
244,2023-09-02,34.03803253173828
245,2023-09-03,34.15176773071289
246,2023-09-04,34.099769592285156
247,2023-09-05,34.15934753417969
248,2023-09-06,34.352474212646484
249,2023-09-07,34.399314880371094
250,2023-09-08,34.26408767700195
251,2023-09-09,34.271583557128906
252,2023-09-10,34.401485443115234
253,2023-09-11,34.36594772338867
254,2023-09-12,34.44207000732422
255,2023-09-13,34.651615142822266
256,2023-09-14,34.71452713012695
257,2023-09-15,34.59480667114258
258,2023-09-16,34.61702346801758
259,2023-09-17,34.76064682006836
260,2023-09-18,34.73762512207031
261,2023-09-19,34.82485580444336
262,2023-09-20,35.043914794921875
263,2023-09-21,35.11457061767578
264,2023-09-22,35.00066375732422
265,2023-09-23,35.02663040161133
266,2023-09-24,35.17180252075195
267,2023-09-25,35.148033142089844
268,2023-09-26,35.232139587402344
269,2023-09-27,35.44563293457031
270,2023-09-28,35.50825500488281
271,2023-09-29,35.38383102416992
272,2023-09-30,35.39680480957031
273,2023-10-01,35.52655029296875
274,2023-10-02,35.4849853515625
275,2023-10-03,35.549007415771484
276,2023-10-04,35.740234375
277,2023-10-05,35.778541564941406
278,2023-10-06,35.627899169921875
279,2023-10-07,35.6129150390625
280,2023-10-08,35.713165283203125
281,2023-10-09,35.64075469970703
282,2023-10-10,35.67280578613281
283,2023-10-11,35.83116149902344
284,2023-10-12,35.8359260559082
285,2023-10-13,35.65132141113281
286,2023-10-14,35.602210998535156
287,2023-10-15,35.66840362548828
288,2023-10-16,35.56226348876953
289,2023-10-17,35.5611572265625
290,2023-10-18,35.687171936035156
291,2023-10-19,35.66064453125
292,2023-10-20,35.44601821899414
293,2023-10-21,35.36836624145508
294,2023-10-22,35.40769958496094
295,2023-10-23,35.27655792236328
296,2023-10-24,35.252471923828125
297,2023-10-25,35.35767364501953
298,2023-10-26,35.31261444091797
299,2023-10-27,35.08184814453125
300,2023-10-28,34.990516662597656
301,2023-10-29,35.018680572509766
302,2023-10-30,34.87891387939453
303,2023-10-31,34.848751068115234
304,2023-11-01,34.95039367675781
305,2023-11-02,34.904266357421875
306,2023-11-03,34.67483901977539
307,2023-11-04,34.58716583251953
308,2023-11-05,34.6212043762207
309,2023-11-06,34.48938751220703
310,2023-11-07,34.46909713745117
311,2023-11-08,34.582374572753906
312,2023-11-09,34.54945373535156
313,2023-11-10,34.33460998535156
314,2023-11-11,34.262691497802734
315,2023-11-12,34.31343078613281
316,2023-11-13,34.19904327392578
317,2023-11-14,34.196685791015625
318,2023-11-15,34.32815933227539
319,2023-11-16,34.3134765625
320,2023-11-17,34.11668395996094
321,2023-11-18,34.062408447265625
322,2023-11-19,34.13017654418945
323,2023-11-20,34.03199768066406
324,2023-11-21,34.044830322265625
325,2023-11-22,34.19031524658203
326,2023-11-23,34.18829345703125
327,2023-11-24,34.00267028808594
328,2023-11-25,33.95796203613281
329,2023-11-26,34.0335807800293
330,2023-11-27,33.94145965576172
331,2023-11-28,33.9585075378418
332,2023-11-29,34.1063232421875
333,2023-11-30,34.104740142822266
334,2023-12-01,33.917686462402344
335,2023-12-02,33.86970138549805
336,2023-12-03,33.940269470214844
337,2023-12-04,33.841400146484375
338,2023-12-05,33.85011672973633
339,2023-12-06,33.988136291503906
340,2023-12-07,33.97544860839844
341,2023-12-08,33.77613830566406
342,2023-12-09,33.714927673339844
343,2023-12-10,33.77149963378906
344,2023-12-11,33.65807342529297
345,2023-12-12,33.651885986328125
346,2023-12-13,33.77488708496094
347,2023-12-14,33.74729919433594
348,2023-12-15,33.533443450927734
349,2023-12-16,33.45828628540039
350,2023-12-17,33.501739501953125
351,2023-12-18,33.37627029418945
352,2023-12-19,33.35933303833008
353,2023-12-20,33.47310256958008
354,2023-12-21,33.438011169433594
355,2023-12-22,33.21857452392578
356,2023-12-23,33.139949798583984
357,2023-12-24,33.182212829589844
358,2023-12-25,33.0579833984375
359,2023-12-26,33.04483413696289
360,2023-12-27,33.16506576538086
361,2023-12-28,33.13918685913086
362,2023-12-29,32.931785583496094
363,2023-12-30,32.8680534362793
364,2023-12-31,32.9280891418457
